Species,Replicate,Dose,Time_h,RawOD
KT2440,2,70,28.5,0.044355219
KT2440,2,50,28.5,0.04820642
KT2440,2,25,28.5,0.028950412
KT2440,2,20,28.5,0.05375918
KT2440,2,15,28.5,3.46298719
KT2440,2,10,28.5,6.106146553
KT2440,2,5,28.5,5.928991279
KT2440,2,2,28.5,5.875074456
KT2440,2,1,28.5,5.886628061
KT2440,2,0,28.5,5.767240811
KT2440,3,90,28.5,0.090569638
KT2440,3,70,28.5,0.07131363
KT2440,3,50,28.5,0.082867235
KT2440,3,25,28.5,0.040504017
KT2440,3,20,28.5,0.049279249
KT2440,3,15,28.5,3.601865072
KT2440,3,10,28.5,6.102295351
KT2440,3,5,28.5,5.875074456
KT2440,3,2,28.5,5.848116045
KT2440,3,1,28.5,5.875074456
KT2440,3,0,28.5,5.801901625
KT2440,1,90,28.75,0.063876827
KT2440,1,70,28.75,0.04847202
KT2440,1,50,28.75,0.056174423
KT2440,1,25,28.75,0.036918415
KT2440,1,20,28.75,0.120958155
KT2440,1,15,28.75,3.082192997
KT2440,1,10,28.75,5.659672766
KT2440,1,5,28.75,5.532583113
KT2440,1,2,28.75,5.574946331
KT2440,1,1,28.75,5.628863153
KT2440,1,0,28.75,4.719979573
KT2440,2,90,28.75,0.067728028
KT2440,2,70,28.75,0.044620819
KT2440,2,50,28.75,0.04847202
KT2440,2,25,28.75,0.029216012
KT2440,2,20,28.75,0.05375918
KT2440,2,15,28.75,3.480906917
KT2440,2,10,28.75,6.110263354
KT2440,2,5,28.75,5.93310808
KT2440,2,2,28.75,5.875340056
KT2440,2,1,28.75,5.886893661
KT2440,2,0,28.75,5.767506411
KT2440,3,90,28.75,0.090835238
KT2440,3,70,28.75,0.07157923
KT2440,3,50,28.75,0.083132835
KT2440,3,25,28.75,0.040769617
KT2440,3,20,28.75,0.058239112
KT2440,3,15,28.75,3.615304867
KT2440,3,10,28.75,6.106412153
KT2440,3,5,28.75,5.879191258
KT2440,3,2,28.75,5.852232847
KT2440,3,1,28.75,5.875340056
KT2440,3,0,28.75,5.794464822
KT2440,1,90,29,0.063876827
KT2440,1,70,29,0.04847202
KT2440,1,50,29,0.060025625
KT2440,1,25,29,0.036918415
KT2440,1,20,29,0.129918019
KT2440,1,15,29,3.086672929
KT2440,1,10,29,5.636565556
KT2440,1,5,29,5.5017735
KT2440,1,2,29,5.563392726
KT2440,1,1,29,5.609607145
KT2440,1,0,29,4.708425968
KT2440,2,90,29,0.07157923
KT2440,2,70,29,0.044620819
KT2440,2,50,29,0.052323222
KT2440,2,25,29,0.029216012
KT2440,2,20,29,0.05375918
KT2440,2,15,29,3.498826644
KT2440,2,10,29,6.110263354
KT2440,2,5,29,5.936959282
KT2440,2,2,29,5.879191258
KT2440,2,1,29,5.894596064
KT2440,2,0,29,5.755952806
KT2440,3,90,29,0.090835238
KT2440,3,70,29,0.079281633
KT2440,3,50,29,0.079281633
KT2440,3,25,29,0.040769617
KT2440,3,20,29,0.05375918
KT2440,3,15,29,3.633224594
KT2440,3,10,29,6.106412153
KT2440,3,5,29,5.886893661
KT2440,3,2,29,5.856084048
KT2440,3,1,29,5.883042459
KT2440,3,0,29,5.786762419
KT2440,1,90,29.25,0.060025625
KT2440,1,70,29.25,0.04847202
KT2440,1,50,29.25,0.056174423
KT2440,1,25,29.25,0.036918415
KT2440,1,20,29.25,0.13439795
KT2440,1,15,29.25,3.086672929
KT2440,1,10,29.25,5.563392726
KT2440,1,5,29.25,5.482517492
KT2440,1,2,29.25,5.52488071
KT2440,1,1,29.25,5.578797532
KT2440,1,0,29.25,4.700723565
KT2440,2,90,29.25,0.067728028
KT2440,2,70,29.25,0.044620819
KT2440,2,50,29.25,0.052323222
KT2440,2,25,29.25,0.029216012
KT2440,2,20,29.25,0.05375918
KT2440,2,15,29.25,3.512266439
KT2440,2,10,29.25,6.110263354
KT2440,2,5,29.25,5.944661685
KT2440,2,2,29.25,5.883042459
KT2440,2,1,29.25,5.890744863
KT2440,2,0,29.25,5.752101605
KT2440,3,90,29.25,0.090835238
KT2440,3,70,29.25,0.063876827
KT2440,3,50,29.25,0.079281633
KT2440,3,25,29.25,0.040769617
KT2440,3,20,29.25,0.05375918
KT2440,3,15,29.25,3.646664389
KT2440,3,10,29.25,6.106412153
KT2440,3,5,29.25,5.886893661
KT2440,3,2,29.25,5.856084048
KT2440,3,1,29.25,5.883042459
KT2440,3,0,29.25,5.775208814
KT2440,1,90,29.5,0.060025625
KT2440,1,70,29.5,0.04847202
KT2440,1,50,29.5,0.056174423
KT2440,1,25,29.5,0.036918415
KT2440,1,20,29.5,0.147837746
KT2440,1,15,29.5,3.086672929
KT2440,1,10,29.5,5.547987919
KT2440,1,5,29.5,5.432451871
KT2440,1,2,29.5,5.463261484
KT2440,1,1,29.5,5.521029508
KT2440,1,0,29.5,4.685318759
KT2440,2,90,29.5,0.07157923
KT2440,2,70,29.5,0.044620819
KT2440,2,50,29.5,0.060025625
KT2440,2,25,29.5,0.029216012
KT2440,2,20,29.5,0.058239112
KT2440,2,15,29.5,3.530186165
KT2440,2,10,29.5,6.110263354
KT2440,2,5,29.5,5.93310808
KT2440,2,2,29.5,5.863786451
KT2440,2,1,29.5,5.879191258
KT2440,2,0,29.5,5.725143193
KT2440,3,90,29.5,0.086984036
KT2440,3,70,29.5,0.075430432
KT2440,3,50,29.5,0.07157923
KT2440,3,25,29.5,0.040769617
KT2440,3,20,29.5,0.05375918
KT2440,3,15,29.5,3.660104184
KT2440,3,10,29.5,6.110263354
KT2440,3,5,29.5,5.883042459
KT2440,3,2,29.5,5.848381645
KT2440,3,1,29.5,5.871488855
KT2440,3,0,29.5,5.755952806
KT2440,1,90,29.75,0.060158425
KT2440,1,70,29.75,0.04860482
KT2440,1,50,29.75,0.056307224
KT2440,1,25,29.75,0.037051215
KT2440,1,20,29.75,0.156797609
KT2440,1,15,29.75,3.086672929
KT2440,1,10,29.75,5.517311107
KT2440,1,5,29.75,5.374816647
KT2440,1,2,29.75,5.455691881
KT2440,1,1,29.75,5.486501494
KT2440,1,0,29.75,4.662344349
KT2440,2,90,29.75,0.067860828
KT2440,2,70,29.75,0.044753619
KT2440,2,50,29.75,0.052456022
KT2440,2,25,29.75,0.033200014
KT2440,2,20,29.75,0.058239112
KT2440,2,15,29.75,3.539146029
KT2440,2,10,29.75,6.110396154
KT2440,2,5,29.75,5.940943284
KT2440,2,2,29.75,5.879324058
KT2440,2,1,29.75,5.883175259
KT2440,2,0,29.75,5.713722389
KT2440,3,90,29.75,0.087116836
KT2440,3,70,29.75,0.079414433
KT2440,3,50,29.75,0.075563232
KT2440,3,25,29.75,0.044753619
KT2440,3,20,29.75,0.05375918
KT2440,3,15,29.75,3.673543979
KT2440,3,10,29.75,6.106544953
KT2440,3,5,29.75,5.887026461
KT2440,3,2,29.75,5.848514445
KT2440,3,1,29.75,5.879324058
KT2440,3,0,29.75,5.76378801
KT2440,1,90,30,0.060025625
KT2440,1,70,30,0.04847202
KT2440,1,50,30,0.060025625
KT2440,1,25,30,0.036918415
KT2440,1,20,30,0.165757472
KT2440,1,15,30,3.077713066
KT2440,1,10,30,5.494071097
KT2440,1,5,30,5.228338186
KT2440,1,2,30,5.444005476
KT2440,1,1,30,5.444005476
KT2440,1,0,30,4.646806743
KT2440,2,90,30,0.067728028
KT2440,2,70,30,0.044620819
KT2440,2,50,30,0.04847202
KT2440,2,25,30,0.029216012
KT2440,2,20,30,0.062719044
KT2440,2,15,30,3.543625961
KT2440,2,10,30,6.102560951
KT2440,2,5,30,5.940810484
KT2440,2,2,30,5.879191258
KT2440,2,1,30,5.883042459
KT2440,2,0,30,5.694333581
KT2440,3,90,30,0.086984036
KT2440,3,70,30,0.067728028
KT2440,3,50,30,0.086984036
KT2440,3,25,30,0.040769617
KT2440,3,20,30,0.05375918
KT2440,3,15,30,3.682503843
KT2440,3,10,30,6.09870975
KT2440,3,5,30,5.886893661
KT2440,3,2,30,5.840679242
KT2440,3,1,30,5.875340056
KT2440,3,0,30,5.76365521
KT2440,1,90,30.25,0.060424025
KT2440,1,70,30.25,0.04887042
KT2440,1,50,30.25,0.056572824
KT2440,1,25,30.25,0.037316816
KT2440,1,20,30.25,0.174717336
KT2440,1,15,30.25,3.077713066
KT2440,1,10,30.25,5.459808682
KT2440,1,5,30.25,5.16711736
KT2440,1,2,30.25,5.421296666
KT2440,1,1,30.25,5.409743062
KT2440,1,0,30.25,4.635651538
KT2440,2,90,30.25,0.068126428
KT2440,2,70,30.25,0.041168017
KT2440,2,50,30.25,0.04887042
KT2440,2,25,30.25,0.029614412
KT2440,2,20,30.25,0.062719044
KT2440,2,15,30.25,3.557065756
KT2440,2,10,30.25,6.102959351
KT2440,2,5,30.25,5.941208884
KT2440,2,2,30.25,5.875738456
KT2440,2,1,30.25,5.891143263
KT2440,2,0,30.25,5.683178376
KT2440,3,90,30.25,0.087382437
KT2440,3,70,30.25,0.07197763
KT2440,3,50,30.25,0.083531235
KT2440,3,25,30.25,0.041168017
KT2440,3,20,30.25,0.05375918
KT2440,3,15,30.25,3.695943638
KT2440,3,10,30.25,6.106810553
KT2440,3,5,30.25,5.88344086
KT2440,3,2,30.25,5.841077642
KT2440,3,1,30.25,5.871887255
KT2440,3,0,30.25,5.76405361
KT2440,1,90,30.5,0.060158425
KT2440,1,70,30.5,0.04860482
KT2440,1,50,30.5,0.056307224
KT2440,1,25,30.5,0.037051215
KT2440,1,20,30.5,0.188157131
KT2440,1,15,30.5,3.073233134
KT2440,1,10,30.5,5.432584671
KT2440,1,5,30.5,5.147595752
KT2440,1,2,30.5,5.40562626
KT2440,1,1,30.5,5.394072655
KT2440,1,0,30.5,4.627683535
KT2440,2,90,30.5,0.07171203
KT2440,2,70,30.5,0.044753619
KT2440,2,50,30.5,0.04860482
KT2440,2,25,30.5,0.029348812
KT2440,2,20,30.5,0.067198975
KT2440,2,15,30.5,3.574985482
KT2440,2,10,30.5,6.106544953
KT2440,2,5,30.5,5.944794485
KT2440,2,2,30.5,5.875472856
KT2440,2,1,30.5,5.887026461
KT2440,2,0,30.5,5.682912776
KT2440,3,90,30.5,0.087116836
KT2440,3,70,30.5,0.067860828
KT2440,3,50,30.5,0.075563232
KT2440,3,25,30.5,0.040902417
KT2440,3,20,30.5,0.058239112
KT2440,3,15,30.5,3.709383433
KT2440,3,10,30.5,6.114247356
KT2440,3,5,30.5,5.887026461
KT2440,3,2,30.5,5.83696084
KT2440,3,1,30.5,5.875472856
KT2440,3,0,30.5,5.759936808
KT2440,1,90,30.75,0.060291225
KT2440,1,70,30.75,0.04873762
KT2440,1,50,30.75,0.056440024
KT2440,1,25,30.75,0.033332814
KT2440,1,20,30.75,0.197116994
KT2440,1,15,30.75,3.077713066
KT2440,1,10,30.75,5.374949447
KT2440,1,5,30.75,5.105365334
KT2440,1,2,30.75,5.394205455
KT2440,1,1,30.75,5.371098245
KT2440,1,0,30.75,4.612411528
KT2440,2,90,30.75,0.067993628
KT2440,2,70,30.75,0.044886419
KT2440,2,50,30.75,0.04873762
KT2440,2,25,30.75,0.029481612
KT2440,2,20,30.75,0.067198975
KT2440,2,15,30.75,3.583945346
KT2440,2,10,30.75,6.110528955
KT2440,2,5,30.75,5.948778487
KT2440,2,2,30.75,5.879456858
KT2440,2,1,30.75,5.894861664
KT2440,2,0,30.75,5.671491971
KT2440,3,90,30.75,0.087249636
KT2440,3,70,30.75,0.067993628
KT2440,3,50,30.75,0.087249636
KT2440,3,25,30.75,0.044886419
KT2440,3,20,30.75,0.058239112
KT2440,3,15,30.75,3.722823228
KT2440,3,10,30.75,6.110528955
KT2440,3,5,30.75,5.891010463
KT2440,3,2,30.75,5.83709364
KT2440,3,1,30.75,5.879456858
KT2440,3,0,30.75,5.756218406
KT2440,1,90,31,0.064009627
KT2440,1,70,31,0.04860482
KT2440,1,50,31,0.060158425
KT2440,1,25,31,0.033200014
KT2440,1,20,31,0.210556789
KT2440,1,15,31,3.073233134
KT2440,1,10,31,5.328602228
KT2440,1,5,31,5.082125325
KT2440,1,2,31,5.359411841
KT2440,1,1,31,5.351709437
KT2440,1,0,31,4.59302272
KT2440,2,90,31,0.067860828
KT2440,2,70,31,0.040902417
KT2440,2,50,31,0.052456022
KT2440,2,25,31,0.029348812
KT2440,2,20,31,0.067198975
KT2440,2,15,31,3.583945346
KT2440,2,10,31,6.114247356
KT2440,2,5,31,5.944794485
KT2440,2,2,31,5.867770453
KT2440,2,1,31,5.887026461
KT2440,2,0,31,5.663656768
KT2440,3,90,31,0.087116836
KT2440,3,70,31,0.07171203
KT2440,3,50,31,0.075563232
KT2440,3,25,31,0.040902417
KT2440,3,20,31,0.062719044
KT2440,3,15,31,3.72730316
KT2440,3,10,31,6.114247356
KT2440,3,5,31,5.883175259
KT2440,3,2,31,5.829258437
KT2440,3,1,31,5.871621655
KT2440,3,0,31,5.736829598
KT2440,1,90,31.25,0.060158425
KT2440,1,70,31.25,0.04860482
KT2440,1,50,31.25,0.056307224
KT2440,1,25,31.25,0.037051215
KT2440,1,20,31.25,0.228476516
KT2440,1,15,31.25,3.073233134
KT2440,1,10,31.25,5.220768583
KT2440,1,5,31.25,5.001250091
KT2440,1,2,31.25,5.328602228
KT2440,1,1,31.25,5.336304631
KT2440,1,0,31.25,4.59302272
KT2440,2,90,31.25,0.067860828
KT2440,2,70,31.25,0.040902417
KT2440,2,50,31.25,0.052456022
KT2440,2,25,31.25,0.029348812
KT2440,2,20,31.25,0.071678907
KT2440,2,15,31.25,3.597385141
KT2440,2,10,31.25,6.121949759
KT2440,2,5,31.25,5.952496888
KT2440,2,2,31.25,5.867770453
KT2440,2,1,31.25,5.890877663
KT2440,2,0,31.25,5.652103163
KT2440,3,90,31.25,0.087116836
KT2440,3,70,31.25,0.083265635
KT2440,3,50,31.25,0.075563232
KT2440,3,25,31.25,0.040902417
KT2440,3,20,31.25,0.062719044
KT2440,3,15,31.25,3.749702818
KT2440,3,10,31.25,6.121949759
KT2440,3,5,31.25,5.890877663
KT2440,3,2,31.25,5.833109639
KT2440,3,1,31.25,5.875472856
KT2440,3,0,31.25,5.71757359
KT2440,1,90,31.5,0.060291225
KT2440,1,70,31.5,0.04873762
KT2440,1,50,31.5,0.060291225
KT2440,1,25,31.5,0.033332814
KT2440,1,20,31.5,0.241916311
KT2440,1,15,31.5,3.073233134
KT2440,1,10,31.5,5.089960528
KT2440,1,5,31.5,4.901251649
KT2440,1,2,31.5,5.305627818
KT2440,1,1,31.5,5.297925415
KT2440,1,0,31.5,4.570048311
KT2440,2,90,31.5,0.067993628
KT2440,2,70,31.5,0.041035217
KT2440,2,50,31.5,0.052588822
KT2440,2,25,31.5,0.029481612
KT2440,2,20,31.5,0.071678907
KT2440,2,15,31.5,3.601865072
KT2440,2,10,31.5,6.125933761
KT2440,2,5,31.5,5.941076084
KT2440,2,2,31.5,5.867903253
KT2440,2,1,31.5,5.88330806
KT2440,2,0,31.5,5.629128753
KT2440,3,90,31.5,0.087249636
KT2440,3,70,31.5,0.067993628
KT2440,3,50,31.5,0.083398435
KT2440,3,25,31.5,0.041035217
KT2440,3,20,31.5,0.067198975
KT2440,3,15,31.5,3.763142613
KT2440,3,10,31.5,6.122082559
KT2440,3,5,31.5,5.887159261
KT2440,3,2,31.5,5.829391237
KT2440,3,1,31.5,5.871754455
KT2440,3,0,31.5,5.694599181
KT2440,1,90,31.75,0.060291225
KT2440,1,70,31.75,0.04873762
KT2440,1,50,31.75,0.056440024
KT2440,1,25,31.75,0.033332814
KT2440,1,20,31.75,0.259836038
KT2440,1,15,31.75,3.068753202
KT2440,1,10,31.75,4.943614867
KT2440,1,5,31.75,4.862739633
KT2440,1,2,31.75,5.270967004
KT2440,1,1,31.75,5.28637181
KT2440,1,0,31.75,4.566197109
KT2440,2,90,31.75,0.067993628
KT2440,2,70,31.75,0.041035217
KT2440,2,50,31.75,0.04873762
KT2440,2,25,31.75,0.029481612
KT2440,2,20,31.75,0.076158839
KT2440,2,15,31.75,3.610824936
KT2440,2,10,31.75,6.129784963
KT2440,2,5,31.75,5.941076084
KT2440,2,2,31.75,5.864052051
KT2440,2,1,31.75,5.879456858
KT2440,2,0,31.75,5.617575148
KT2440,3,90,31.75,0.087249636
KT2440,3,70,31.75,0.07184483
KT2440,3,50,31.75,0.07184483
KT2440,3,25,31.75,0.041035217
KT2440,3,20,31.75,0.067198975
KT2440,3,15,31.75,3.767622545
KT2440,3,10,31.75,6.133636164
KT2440,3,5,31.75,5.891010463
KT2440,3,2,31.75,5.833242439
KT2440,3,1,31.75,5.875605656
KT2440,3,0,31.75,5.694599181
KT2440,1,90,32,0.060291225
KT2440,1,70,32,0.04873762
KT2440,1,50,32,0.056440024
KT2440,1,25,32,0.037184016
KT2440,1,20,32,0.277755764
KT2440,1,15,32,3.064273271
KT2440,1,10,32,4.758757189
KT2440,1,5,32,4.85503723
KT2440,1,2,32,5.259413399
KT2440,1,1,32,5.251710995
KT2440,1,0,32,4.554643504
KT2440,2,90,32,0.067993628
KT2440,2,70,32,0.041035217
KT2440,2,50,32,0.056440024
KT2440,2,25,32,0.029481612
KT2440,2,20,32,0.076158839
KT2440,2,15,32,3.610824936
KT2440,2,10,32,6.122082559
KT2440,2,5,32,5.944927285
KT2440,2,2,32,5.875605656
KT2440,2,1,32,5.88330806
KT2440,2,0,32,5.613723947
KT2440,3,90,32,0.087249636
KT2440,3,70,32,0.067993628
KT2440,3,50,32,0.079547233
KT2440,3,25,32,0.041035217
KT2440,3,20,32,0.067198975
KT2440,3,15,32,3.776582408
KT2440,3,10,32,6.137487366
KT2440,3,5,32,5.891010463
KT2440,3,2,32,5.833242439
KT2440,3,1,32,5.879456858
KT2440,3,0,32,5.698450382
KT2440,1,90,32.25,0.064142427
KT2440,1,70,32.25,0.04873762
KT2440,1,50,32.25,0.056440024
KT2440,1,25,32.25,0.033332814
KT2440,1,20,32.25,0.300155423
KT2440,1,15,32.25,3.064273271
KT2440,1,10,32.25,4.458363464
KT2440,1,5,32.25,4.793418004
KT2440,1,2,32.25,5.217050181
KT2440,1,1,32.25,5.228603786
KT2440,1,0,32.25,4.527685093
KT2440,2,90,32.25,0.067993628
KT2440,2,70,32.25,0.041035217
KT2440,2,50,32.25,0.04873762
KT2440,2,25,32.25,0.029481612
KT2440,2,20,32.25,0.08063877
KT2440,2,15,32.25,3.624264731
KT2440,2,10,32.25,6.122082559
KT2440,2,5,32.25,5.944927285
KT2440,2,2,32.25,5.867903253
KT2440,2,1,32.25,5.879456858
KT2440,2,0,32.25,5.606021544
KT2440,3,90,32.25,0.087249636
KT2440,3,70,32.25,0.07184483
KT2440,3,50,32.25,0.083398435
KT2440,3,25,32.25,0.041035217
KT2440,3,20,32.25,0.067198975
KT2440,3,15,32.25,3.785542271
KT2440,3,10,32.25,6.137487366
KT2440,3,5,32.25,5.891010463
KT2440,3,2,32.25,5.829391237
KT2440,3,1,32.25,5.875605656
KT2440,3,0,32.25,5.679194374
KT2440,1,90,32.5,0.064275227
KT2440,1,70,32.5,0.04887042
KT2440,1,50,32.5,0.064275227
KT2440,1,25,32.5,0.037316816
KT2440,1,20,32.5,0.322555081
KT2440,1,15,32.5,3.055313407
KT2440,1,10,32.5,4.127292925
KT2440,1,5,32.5,4.778145998
KT2440,1,2,32.5,5.182522167
KT2440,1,1,32.5,5.201778175
KT2440,1,0,32.5,4.52011549
KT2440,2,90,32.5,0.068126428
KT2440,2,70,32.5,0.045019219
KT2440,2,50,32.5,0.052721622
KT2440,2,25,32.5,0.029614412
KT2440,2,20,32.5,0.08063877
KT2440,2,15,32.5,3.619784799
KT2440,2,10,32.5,6.133768964
KT2440,2,5,32.5,5.95661369
KT2440,2,2,32.5,5.871887255
KT2440,2,1,32.5,5.891143263
KT2440,2,0,32.5,5.602303142
KT2440,3,90,32.5,0.087382437
KT2440,3,70,32.5,0.07197763
KT2440,3,50,32.5,0.087382437
KT2440,3,25,32.5,0.045019219
KT2440,3,20,32.5,0.067198975
KT2440,3,15,32.5,3.794502135
KT2440,3,10,32.5,6.145322569
KT2440,3,5,32.5,5.898845666
KT2440,3,2,32.5,5.833375239
KT2440,3,1,32.5,5.88344086
KT2440,3,0,32.5,5.671624771
KT2440,1,90,32.75,0.067860828
KT2440,1,70,32.75,0.04860482
KT2440,1,50,32.75,0.056307224
KT2440,1,25,32.75,0.033200014
KT2440,1,20,32.75,0.34495474
KT2440,1,15,32.75,3.050833476
KT2440,1,10,32.75,3.930616043
KT2440,1,5,32.75,4.766326793
KT2440,1,2,32.75,5.16685176
KT2440,1,1,32.75,5.16685176
KT2440,1,0,32.75,4.508296285
KT2440,2,90,32.75,0.067860828
KT2440,2,70,32.75,0.044753619
KT2440,2,50,32.75,0.052456022
KT2440,2,25,32.75,0.029348812
KT2440,2,20,32.75,0.085118702
KT2440,2,15,32.75,3.628744662
KT2440,2,10,32.75,6.137354566
KT2440,2,5,32.75,5.964050493
KT2440,2,2,32.75,5.879324058
KT2440,2,1,32.75,5.906282469
KT2440,2,0,32.75,5.590483937
KT2440,3,90,32.75,0.087116836
KT2440,3,70,32.75,0.067860828
KT2440,3,50,32.75,0.079414433
KT2440,3,25,32.75,0.040902417
KT2440,3,20,32.75,0.071678907
KT2440,3,15,32.75,3.803461998
KT2440,3,10,32.75,6.160461775
KT2440,3,5,32.75,5.906282469
KT2440,3,2,32.75,5.833109639
KT2440,3,1,32.75,5.890877663
KT2440,3,0,32.75,5.667507969
KT2440,1,90,33,0.063876827
KT2440,1,70,33,0.04847202
KT2440,1,50,33,0.056174423
KT2440,1,25,33,0.036918415
KT2440,1,20,33,0.37183433
KT2440,1,15,33,3.050833476
KT2440,1,10,33,3.907376033
KT2440,1,5,33,4.754640388
KT2440,1,2,33,5.132058145
KT2440,1,1,33,5.120504541
KT2440,1,0,33,4.492758678
KT2440,2,90,33,0.067728028
KT2440,2,70,33,0.040769617
KT2440,2,50,33,0.052323222
KT2440,2,25,33,0.029216012
KT2440,2,20,33,0.089598634
KT2440,2,15,33,3.642184458
KT2440,2,10,33,6.121816959
KT2440,2,5,33,5.960066492
KT2440,2,2,33,5.85993525
KT2440,2,1,33,5.898447266
KT2440,2,0,33,5.574946331
KT2440,3,90,33,0.086984036
KT2440,3,70,33,0.079281633
KT2440,3,50,33,0.086984036
KT2440,3,25,33,0.040769617
KT2440,3,20,33,0.071678907
KT2440,3,15,33,3.812421861
KT2440,3,10,33,6.144924169
KT2440,3,5,33,5.894596064
KT2440,3,2,33,5.832976838
KT2440,3,1,33,5.875340056
KT2440,3,0,33,5.648119161
KT2440,1,90,33.25,0.056705624
KT2440,1,70,33.25,0.04900322
KT2440,1,50,33.25,0.056705624
KT2440,1,25,33.25,0.033598414
KT2440,1,20,33.25,0.39871392
KT2440,1,15,33.25,3.046353544
KT2440,1,10,33.25,3.904056032
KT2440,1,5,33.25,4.720510773
KT2440,1,2,33.25,5.063267717
KT2440,1,1,33.25,5.067118918
KT2440,1,0,33.25,4.481736274
KT2440,2,90,33.25,0.064408027
KT2440,2,70,33.25,0.041300817
KT2440,2,50,33.25,0.04900322
KT2440,2,25,33.25,0.029747212
KT2440,2,20,33.25,0.094078565
KT2440,2,15,33.25,3.642184458
KT2440,2,10,33.25,6.133901764
KT2440,2,5,33.25,5.960597692
KT2440,2,2,33.25,5.868168853
KT2440,2,1,33.25,5.898978466
KT2440,2,0,33.25,5.560072724
KT2440,3,90,33.25,0.083664035
KT2440,3,70,33.25,0.075961632
KT2440,3,50,33.25,0.083664035
KT2440,3,25,33.25,0.045152019
KT2440,3,20,33.25,0.076158839
KT2440,3,15,33.25,3.83482152
KT2440,3,10,33.25,6.153157772
KT2440,3,5,33.25,5.891276063
KT2440,3,2,33.25,5.83735924
KT2440,3,1,33.25,5.872020055
KT2440,3,0,33.25,5.640947958
KT2440,1,90,33.5,0.060424025
KT2440,1,70,33.5,0.04887042
KT2440,1,50,33.5,0.060424025
KT2440,1,25,33.5,0.037316816
KT2440,1,20,33.5,0.42559351
KT2440,1,15,33.5,3.03739368
KT2440,1,10,33.5,3.876964821
KT2440,1,5,33.5,4.681865957
KT2440,1,2,33.5,5.020771699
KT2440,1,1,33.5,5.024622901
KT2440,1,0,33.5,4.462347465
KT2440,2,90,33.5,0.068126428
KT2440,2,70,33.5,0.041168017
KT2440,2,50,33.5,0.052721622
KT2440,2,25,33.5,0.029614412
KT2440,2,20,33.5,0.094078565
KT2440,2,15,33.5,3.642184458
KT2440,2,10,33.5,6.145322569
KT2440,2,5,33.5,5.964316093
KT2440,2,2,33.5,5.868036053
KT2440,2,1,33.5,5.902696868
KT2440,2,0,33.5,5.54838632
KT2440,3,90,33.5,0.083531235
KT2440,3,70,33.5,0.075828832
KT2440,3,50,33.5,0.083531235
KT2440,3,25,33.5,0.041168017
KT2440,3,20,33.5,0.076158839
KT2440,3,15,33.5,3.83482152
KT2440,3,10,33.5,6.17228098
KT2440,3,5,33.5,5.894994464
KT2440,3,2,33.5,5.841077642
KT2440,3,1,33.5,5.871887255
KT2440,3,0,33.5,5.633112755
KT2440,1,90,33.75,0.056572824
KT2440,1,70,33.75,0.04887042
KT2440,1,50,33.75,0.056572824
KT2440,1,25,33.75,0.033465614
KT2440,1,20,33.75,0.456953032
KT2440,1,15,33.75,3.03739368
KT2440,1,10,33.75,3.880816022
KT2440,1,5,33.75,4.612544328
KT2440,1,2,33.75,4.982259683
KT2440,1,1,33.75,4.978408481
KT2440,1,0,33.75,4.443091457
KT2440,2,90,33.75,0.064275227
KT2440,2,70,33.75,0.045019219
KT2440,2,50,33.75,0.04887042
KT2440,2,25,33.75,0.029614412
KT2440,2,20,33.75,0.098558497
KT2440,2,15,33.75,3.651144321
KT2440,2,10,33.75,6.149173771
KT2440,2,5,33.75,5.960464892
KT2440,2,2,33.75,5.86033365
KT2440,2,1,33.75,5.902696868
KT2440,2,0,33.75,5.521427908
KT2440,3,90,33.75,0.083531235
KT2440,3,70,33.75,0.075828832
KT2440,3,50,33.75,0.083531235
KT2440,3,25,33.75,0.041168017
KT2440,3,20,33.75,0.08063877
KT2440,3,15,33.75,3.848261315
KT2440,3,10,33.75,6.176132182
KT2440,3,5,33.75,5.891143263
KT2440,3,2,33.75,5.83722644
KT2440,3,1,33.75,5.864184852
KT2440,3,0,33.75,5.610005545
KT2440,1,90,34,0.056440024
KT2440,1,70,34,0.04873762
KT2440,1,50,34,0.060291225
KT2440,1,25,34,0.033332814
KT2440,1,20,34,0.488312553
KT2440,1,15,34,3.032913749
KT2440,1,10,34,3.869129617
KT2440,1,5,34,4.539238698
KT2440,1,2,34,4.947466068
KT2440,1,1,34,4.935912463
KT2440,1,0,34,4.431405053
KT2440,2,90,34,0.064142427
KT2440,2,70,34,0.041035217
KT2440,2,50,34,0.04873762
KT2440,2,25,34,0.029481612
KT2440,2,20,34,0.103038429
KT2440,2,15,34,3.655624253
KT2440,2,10,34,6.164445777
KT2440,2,5,34,5.95648089
KT2440,2,2,34,5.864052051
KT2440,2,1,34,5.902564068
KT2440,2,0,34,5.47893189
KT2440,3,90,34,0.083398435
KT2440,3,70,34,0.067993628
KT2440,3,50,34,0.083398435
KT2440,3,25,34,0.041035217
KT2440,3,20,34,0.08063877
KT2440,3,15,34,3.857221178
KT2440,3,10,34,6.187552987
KT2440,3,5,34,5.891010463
KT2440,3,2,34,5.840944842
KT2440,3,1,34,5.864052051
KT2440,3,0,34,5.586765536
KT2440,1,90,34.25,0.064275227
KT2440,1,70,34.25,0.04887042
KT2440,1,50,34.25,0.060424025
KT2440,1,25,34.25,0.037316816
KT2440,1,20,34.25,0.519672075
KT2440,1,15,34.25,3.032913749
KT2440,1,10,34.25,3.85000641
KT2440,1,5,34.25,4.485454675
KT2440,1,2,34.25,4.909086852
